date,1. open,2. high,3. low,4. close,5. volume
2020-06-05 11:17:00-03:00,22.16,22.23,22.15,22.2,1089020.0
2020-06-05 11:16:00-03:00,22.17,22.19,22.15,22.15,104465.0
2020-06-05 11:15:00-03:00,22.19,22.2,22.16,22.18,224145.0
2020-06-05 11:14:00-03:00,22.16,22.2,22.13,22.18,277015.0
2020-06-05 11:13:00-03:00,22.13,22.18,22.11,22.16,122655.0
2020-06-05 11:12:00-03:00,22.15,22.18,22.12,22.12,191080.0
2020-06-05 11:11:00-03:00,22.14,22.17,22.12,22.15,116280.0
2020-06-05 11:10:00-03:00,22.1,22.15,22.09,22.14,193120.0
2020-06-05 11:09:00-03:00,22.17,22.17,22.08,22.1,589135.0
2020-06-05 11:08:00-03:00,22.26,22.27,22.15,22.16,1733320.0
2020-06-05 11:07:00-03:00,22.21,22.27,22.21,22.26,198645.0
2020-06-05 11:06:00-03:00,22.18,22.23,22.18,22.21,414375.0
2020-06-05 11:05:00-03:00,22.16,22.19,22.16,22.18,149855.0
2020-06-05 11:04:00-03:00,22.2,22.2,22.16,22.16,296565.0
2020-06-05 11:03:00-03:00,22.19,22.22,22.18,22.19,189465.0
2020-06-05 11:02:00-03:00,22.22,22.24,22.17,22.18,417095.0
2020-06-05 11:01:00-03:00,22.18,22.23,22.17,22.22,158695.0
2020-06-05 11:00:00-03:00,22.18,22.2,22.16,22.17,141865.0
2020-06-05 10:59:00-03:00,22.15,22.21,22.15,22.19,254065.0
2020-06-05 10:58:00-03:00,22.16,22.16,22.13,22.15,121635.0
2020-06-05 10:57:00-03:00,22.17,22.18,22.15,22.15,183005.0
2020-06-05 10:56:00-03:00,22.18,22.18,22.14,22.17,196265.0
2020-06-05 10:55:00-03:00,22.23,22.23,22.17,22.18,239530.0
2020-06-05 10:54:00-03:00,22.23,22.26,22.22,22.23,74800.0
2020-06-05 10:53:00-03:00,22.23,22.25,22.2,22.23,180115.0
2020-06-05 10:52:00-03:00,22.28,22.28,22.21,22.23,273105.0
2020-06-05 10:51:00-03:00,22.24,22.29,22.24,22.27,212840.0
2020-06-05 10:50:00-03:00,22.23,22.25,22.22,22.25,137870.0
2020-06-05 10:49:00-03:00,22.21,22.26,22.16,22.23,493935.0
2020-06-05 10:48:00-03:00,22.22,22.24,22.21,22.21,954890.0
2020-06-05 10:47:00-03:00,22.24,22.26,22.21,22.22,473535.0
2020-06-05 10:46:00-03:00,22.26,22.29,22.23,22.23,621350.0
2020-06-05 10:45:00-03:00,22.31,22.31,22.24,22.27,382840.0
2020-06-05 10:44:00-03:00,22.29,22.32,22.27,22.31,228140.0
2020-06-05 10:43:00-03:00,22.31,22.32,22.24,22.3,478465.0
2020-06-05 10:42:00-03:00,22.32,22.35,22.31,22.31,138295.0
2020-06-05 10:41:00-03:00,22.33,22.34,22.3,22.32,140675.0
2020-06-05 10:40:00-03:00,22.34,22.37,22.31,22.33,194650.0
2020-06-05 10:39:00-03:00,22.32,22.39,22.31,22.33,459765.0
2020-06-05 10:38:00-03:00,22.31,22.34,22.31,22.33,412760.0
2020-06-05 10:37:00-03:00,22.37,22.37,22.29,22.29,357850.0
2020-06-05 10:36:00-03:00,22.37,22.4,22.36,22.38,311015.0
2020-06-05 10:35:00-03:00,22.36,22.38,22.34,22.35,3041810.0
2020-06-05 10:31:00-03:00,22.43,22.43,22.4,22.41,92480.0
2020-06-05 10:30:00-03:00,22.38,22.47,22.37,22.44,539070.0
2020-06-05 10:29:00-03:00,22.43,22.43,22.36,22.38,553775.0
2020-06-05 10:28:00-03:00,22.46,22.48,22.43,22.43,327420.0
2020-06-05 10:27:00-03:00,22.5,22.5,22.45,22.46,217260.0
2020-06-05 10:26:00-03:00,22.5,22.51,22.45,22.49,767210.0
2020-06-05 10:25:00-03:00,22.53,22.55,22.5,22.5,450755.0
2020-06-05 10:24:00-03:00,22.66,22.68,22.52,22.54,697425.0
2020-06-05 10:23:00-03:00,22.63,22.67,22.56,22.65,609025.0
2020-06-05 10:22:00-03:00,22.69,22.7,22.61,22.63,468180.0
2020-06-05 10:21:00-03:00,22.73,22.77,22.68,22.69,650675.0
2020-06-05 10:20:00-03:00,22.7,22.76,22.65,22.73,800870.0
2020-06-05 10:19:00-03:00,22.7,22.73,22.65,22.7,736525.0
2020-06-05 10:18:00-03:00,22.66,22.73,22.61,22.71,446165.0
2020-06-05 10:17:00-03:00,22.7,22.72,22.66,22.68,728705.0
2020-06-05 10:16:00-03:00,22.86,22.86,22.74,22.74,127330.0
2020-06-05 10:15:00-03:00,22.67,23.0,22.66,22.85,1697960.0
2020-06-05 10:14:00-03:00,22.87,22.88,22.66,22.67,338215.0
2020-06-05 10:13:00-03:00,22.71,23.03,22.62,22.88,1828435.0
2020-06-05 10:12:00-03:00,22.52,22.76,22.46,22.72,1819850.0
2020-06-05 10:11:00-03:00,22.29,22.6,22.29,22.51,0.0
